date,department_id,occupied_beds,emergency_cases,revenue,total_beds,occupancy_rate,day_of_week,month,weekend
2025-11-23,2,2,1,192199,35,5.714285714285714,6,11,1
2025-11-23,4,2,0,127345,34,5.88235294117647,6,11,1
2025-11-23,6,2,2,130489,40,5.0,6,11,1
2025-11-23,8,1,0,54734,37,2.7027027027027026,6,11,1
2025-11-23,9,1,0,102020,37,2.7027027027027026,6,11,1
2025-11-23,10,3,2,308182,46,6.521739130434782,6,11,1
2025-11-23,11,1,0,20811,44,2.272727272727273,6,11,1
2025-11-23,12,2,0,70372,49,4.081632653061225,6,11,1
2025-11-24,1,3,2,242357,39,7.6923076923076925,0,11,0
2025-11-24,2,3,2,214109,35,8.571428571428571,0,11,0
2025-11-24,4,2,0,127345,34,5.88235294117647,0,11,0
2025-11-24,6,2,2,130489,40,5.0,0,11,0
2025-11-24,9,1,0,102020,37,2.7027027027027026,0,11,0
2025-11-24,10,3,2,308182,46,6.521739130434782,0,11,0
2025-11-24,11,1,0,20811,44,2.272727272727273,0,11,0
2025-11-24,12,3,0,207784,49,6.122448979591836,0,11,0
2025-11-25,1,2,2,112489,39,5.128205128205128,1,11,0
2025-11-25,2,3,2,214109,35,8.571428571428571,1,11,0
2025-11-25,3,1,1,100995,44,2.272727272727273,1,11,0
2025-11-25,4,3,1,209682,34,8.823529411764707,1,11,0
2025-11-25,6,1,1,121237,40,2.5,1,11,0
2025-11-25,9,2,0,226563,37,5.405405405405405,1,11,0
2025-11-25,10,3,2,308182,46,6.521739130434782,1,11,0
2025-11-25,11,1,0,20811,44,2.272727272727273,1,11,0
2025-11-25,12,3,0,207784,49,6.122448979591836,1,11,0
2025-11-26,1,2,2,112489,39,5.128205128205128,2,11,0
2025-11-26,2,2,1,171389,35,5.714285714285714,2,11,0
2025-11-26,3,1,1,100995,44,2.272727272727273,2,11,0
2025-11-26,4,3,1,209682,34,8.823529411764707,2,11,0
2025-11-26,6,2,1,182885,40,5.0,2,11,0
2025-11-26,9,3,0,365068,37,8.108108108108109,2,11,0
2025-11-26,10,4,3,390471,46,8.695652173913043,2,11,0
2025-11-26,11,1,0,20811,44,2.272727272727273,2,11,0
2025-11-26,12,3,0,207784,49,6.122448979591836,2,11,0
2025-11-27,1,4,4,269764,39,10.256410256410255,3,11,0
2025-11-27,2,2,1,171389,35,5.714285714285714,3,11,0
2025-11-27,3,1,1,100995,44,2.272727272727273,3,11,0
2025-11-27,4,3,1,209682,34,8.823529411764707,3,11,0
2025-11-27,6,2,1,131009,40,5.0,3,11,0
2025-11-27,7,1,1,136849,47,2.127659574468085,3,11,0
2025-11-27,9,2,0,263048,37,5.405405405405405,3,11,0
2025-11-27,10,2,2,152413,46,4.3478260869565215,3,11,0
2025-11-27,11,1,0,20811,44,2.272727272727273,3,11,0
2025-11-27,12,2,0,183992,49,4.081632653061225,3,11,0
2025-11-28,1,4,4,269764,39,10.256410256410255,4,11,0
2025-11-28,2,2,1,171389,35,5.714285714285714,4,11,0
2025-11-28,3,3,2,270434,44,6.8181818181818175,4,11,0
2025-11-28,4,3,1,209682,34,8.823529411764707,4,11,0
2025-11-28,6,2,1,131009,40,5.0,4,11,0
2025-11-28,7,1,1,136849,47,2.127659574468085,4,11,0
2025-11-28,9,1,0,138505,37,2.7027027027027026,4,11,0
2025-11-28,10,1,1,70124,46,2.1739130434782608,4,11,0
2025-11-28,11,1,0,20811,44,2.272727272727273,4,11,0
2025-11-28,12,1,0,137412,49,2.0408163265306123,4,11,0
2025-11-29,1,3,3,193728,39,7.6923076923076925,5,11,1
2025-11-29,2,2,2,115245,35,5.714285714285714,5,11,1
2025-11-29,3,3,2,270434,44,6.8181818181818175,5,11,1
2025-11-29,4,2,0,127345,34,5.88235294117647,5,11,1
2025-11-29,6,3,2,196840,40,7.5,5,11,1
2025-11-29,7,1,1,136849,47,2.127659574468085,5,11,1
2025-11-29,9,2,1,263380,37,5.405405405405405,5,11,1
2025-11-29,10,1,1,70124,46,2.1739130434782608,5,11,1
2025-11-29,12,1,0,137412,49,2.0408163265306123,5,11,1
2025-11-30,1,2,2,157275,39,5.128205128205128,6,11,1
2025-11-30,2,2,2,115245,35,5.714285714285714,6,11,1
2025-11-30,3,3,1,332442,44,6.8181818181818175,6,11,1
2025-11-30,4,1,0,111394,34,2.941176470588235,6,11,1
2025-11-30,6,3,2,196840,40,7.5,6,11,1
2025-11-30,7,1,1,85503,47,2.127659574468085,6,11,1
2025-11-30,9,2,1,263380,37,5.405405405405405,6,11,1
2025-11-30,10,1,1,70124,46,2.1739130434782608,6,11,1
2025-11-30,12,1,0,137412,49,2.0408163265306123,6,11,1
2025-12-01,1,2,2,157275,39,5.128205128205128,0,12,0
2025-12-01,2,2,2,115245,35,5.714285714285714,0,12,0
2025-12-01,3,4,2,384730,44,9.090909090909092,0,12,0
2025-12-01,4,1,0,111394,34,2.941176470588235,0,12,0
2025-12-01,6,3,2,196840,40,7.5,0,12,0
2025-12-01,7,1,1,85503,47,2.127659574468085,0,12,0
2025-12-01,8,1,1,13061,37,2.7027027027027026,0,12,0
2025-12-01,9,2,1,263380,37,5.405405405405405,0,12,0
2025-12-01,10,1,1,70124,46,2.1739130434782608,0,12,0
2025-12-02,1,3,2,172054,39,7.6923076923076925,1,12,0
2025-12-02,2,2,2,115245,35,5.714285714285714,1,12,0
2025-12-02,3,4,2,384730,44,9.090909090909092,1,12,0
2025-12-02,4,1,0,111394,34,2.941176470588235,1,12,0
2025-12-02,5,1,1,122877,48,2.083333333333333,1,12,0
2025-12-02,6,2,1,131009,40,5.0,1,12,0
2025-12-02,7,1,1,85503,47,2.127659574468085,1,12,0
2025-12-02,8,1,1,13061,37,2.7027027027027026,1,12,0
2025-12-02,9,2,1,263380,37,5.405405405405405,1,12,0
2025-12-03,1,3,2,172054,39,7.6923076923076925,2,12,0
2025-12-03,2,2,2,115245,35,5.714285714285714,2,12,0
2025-12-03,3,5,2,530273,44,11.363636363636363,2,12,0
2025-12-03,4,2,1,177855,34,5.88235294117647,2,12,0
2025-12-03,5,2,2,191178,48,4.166666666666666,2,12,0
2025-12-03,6,1,0,61648,40,2.5,2,12,0
2025-12-03,7,2,2,221477,47,4.25531914893617,2,12,0
2025-12-03,8,1,1,13061,37,2.7027027027027026,2,12,0
2025-12-03,9,2,1,263380,37,5.405405405405405,2,12,0
2025-12-04,1,3,2,172054,39,7.6923076923076925,3,12,0
2025-12-04,2,2,2,115245,35,5.714285714285714,3,12,0
2025-12-04,3,4,2,387786,44,9.090909090909092,3,12,0
2025-12-04,4,1,1,66461,34,2.941176470588235,3,12,0
2025-12-04,5,2,2,191178,48,4.166666666666666,3,12,0
2025-12-04,6,1,0,61648,40,2.5,3,12,0
2025-12-04,7,2,2,221477,47,4.25531914893617,3,12,0
2025-12-04,8,1,1,13061,37,2.7027027027027026,3,12,0
2025-12-04,9,2,1,263380,37,5.405405405405405,3,12,0
2025-12-05,1,3,2,172054,39,7.6923076923076925,4,12,0
2025-12-05,2,2,1,118245,35,5.714285714285714,4,12,0
2025-12-05,3,4,2,387786,44,9.090909090909092,4,12,0
2025-12-05,4,1,1,66461,34,2.941176470588235,4,12,0
2025-12-05,5,2,2,191178,48,4.166666666666666,4,12,0
2025-12-05,6,1,0,61648,40,2.5,4,12,0
2025-12-05,7,2,2,221477,47,4.25531914893617,4,12,0
2025-12-05,8,1,1,13061,37,2.7027027027027026,4,12,0
2025-12-05,9,2,1,263380,37,5.405405405405405,4,12,0
2025-12-05,11,1,1,16192,44,2.272727272727273,4,12,0
2025-12-05,12,1,0,105669,49,2.0408163265306123,4,12,0
2025-12-06,1,3,3,171992,39,7.6923076923076925,5,12,1
2025-12-06,2,2,1,118245,35,5.714285714285714,5,12,1
2025-12-06,3,3,1,286791,44,6.8181818181818175,5,12,1
2025-12-06,4,1,1,66461,34,2.941176470588235,5,12,1
2025-12-06,5,2,2,191178,48,4.166666666666666,5,12,1
2025-12-06,7,2,2,221477,47,4.25531914893617,5,12,1
2025-12-06,8,2,2,101170,37,5.405405405405405,5,12,1
2025-12-06,9,2,1,263380,37,5.405405405405405,5,12,1
2025-12-06,11,1,1,16192,44,2.272727272727273,5,12,1
2025-12-06,12,2,0,244216,49,4.081632653061225,5,12,1
2025-12-07,1,2,2,136235,39,5.128205128205128,6,12,1
2025-12-07,2,2,1,118245,35,5.714285714285714,6,12,1
2025-12-07,3,3,1,286791,44,6.8181818181818175,6,12,1
2025-12-07,4,1,1,66461,34,2.941176470588235,6,12,1
2025-12-07,5,2,2,191178,48,4.166666666666666,6,12,1
2025-12-07,6,1,1,111189,40,2.5,6,12,1
2025-12-07,7,2,2,221477,47,4.25531914893617,6,12,1
2025-12-07,8,1,1,88109,37,2.7027027027027026,6,12,1
2025-12-07,9,2,1,133721,37,5.405405405405405,6,12,1
2025-12-07,11,1,1,16192,44,2.272727272727273,6,12,1
2025-12-07,12,2,0,244216,49,4.081632653061225,6,12,1
2025-12-08,1,1,1,80008,39,2.564102564102564,0,12,0
2025-12-08,2,2,1,118245,35,5.714285714285714,0,12,0
2025-12-08,3,3,2,220824,44,6.8181818181818175,0,12,0
2025-12-08,4,1,1,66461,34,2.941176470588235,0,12,0
2025-12-08,6,1,1,111189,40,2.5,0,12,0
2025-12-08,7,2,2,221477,47,4.25531914893617,0,12,0
2025-12-08,8,1,1,88109,37,2.7027027027027026,0,12,0
2025-12-08,9,2,1,133721,37,5.405405405405405,0,12,0
2025-12-08,11,1,1,16192,44,2.272727272727273,0,12,0
2025-12-08,12,1,0,105669,49,2.0408163265306123,0,12,0
2025-12-09,1,1,1,80008,39,2.564102564102564,1,12,0
2025-12-09,2,3,2,162367,35,8.571428571428571,1,12,0
2025-12-09,3,3,3,269839,44,6.8181818181818175,1,12,0
2025-12-09,4,1,1,66461,34,2.941176470588235,1,12,0
2025-12-09,6,1,1,111189,40,2.5,1,12,0
2025-12-09,7,1,1,85503,47,2.127659574468085,1,12,0
2025-12-09,8,1,1,88109,37,2.7027027027027026,1,12,0
2025-12-09,10,1,0,12070,46,2.1739130434782608,1,12,0
2025-12-09,11,2,1,91520,44,4.545454545454546,1,12,0
2025-12-09,12,1,0,105669,49,2.0408163265306123,1,12,0
2025-12-10,1,1,1,80008,39,2.564102564102564,2,12,0
2025-12-10,2,2,1,69032,35,5.714285714285714,2,12,0
2025-12-10,3,2,2,217551,44,4.545454545454546,2,12,0
2025-12-10,6,1,1,111189,40,2.5,2,12,0
2025-12-10,7,1,1,85503,47,2.127659574468085,2,12,0
2025-12-10,8,1,1,88109,37,2.7027027027027026,2,12,0
2025-12-10,9,1,1,57671,37,2.7027027027027026,2,12,0
2025-12-10,10,1,0,12070,46,2.1739130434782608,2,12,0
2025-12-10,11,2,1,91520,44,4.545454545454546,2,12,0
2025-12-10,12,1,0,105669,49,2.0408163265306123,2,12,0
2025-12-11,1,1,1,80008,39,2.564102564102564,3,12,0
2025-12-11,2,2,1,69032,35,5.714285714285714,3,12,0
2025-12-11,3,2,2,217551,44,4.545454545454546,3,12,0
2025-12-11,6,2,2,192279,40,5.0,3,12,0
2025-12-11,8,2,2,211881,37,5.405405405405405,3,12,0
2025-12-11,9,1,1,57671,37,2.7027027027027026,3,12,0
2025-12-11,11,2,1,91520,44,4.545454545454546,3,12,0
2025-12-11,12,2,0,253714,49,4.081632653061225,3,12,0
2025-12-12,1,1,0,55549,39,2.564102564102564,4,12,0
2025-12-12,2,2,1,69032,35,5.714285714285714,4,12,0
2025-12-12,3,1,1,137975,44,2.272727272727273,4,12,0
2025-12-12,6,3,2,337792,40,7.5,4,12,0
2025-12-12,8,1,1,123772,37,2.7027027027027026,4,12,0
2025-12-12,9,1,1,57671,37,2.7027027027027026,4,12,0
2025-12-12,12,2,0,253714,49,4.081632653061225,4,12,0
2025-12-13,1,1,0,55549,39,2.564102564102564,5,12,1
2025-12-13,2,1,0,24910,35,2.857142857142857,5,12,1
2025-12-13,3,2,2,230283,44,4.545454545454546,5,12,1
2025-12-13,6,3,2,337792,40,7.5,5,12,1
2025-12-13,8,1,1,123772,37,2.7027027027027026,5,12,1
2025-12-13,9,1,1,57671,37,2.7027027027027026,5,12,1
2025-12-13,10,1,1,107615,46,2.1739130434782608,5,12,1
2025-12-13,12,1,0,148045,49,2.0408163265306123,5,12,1
2025-12-14,1,2,0,145675,39,5.128205128205128,6,12,1
2025-12-14,3,2,2,230283,44,4.545454545454546,6,12,1
2025-12-14,6,2,2,192279,40,5.0,6,12,1
2025-12-14,8,1,1,123772,37,2.7027027027027026,6,12,1
2025-12-14,9,2,1,156507,37,5.405405405405405,6,12,1
2025-12-14,10,1,1,107615,46,2.1739130434782608,6,12,1
2025-12-14,12,1,0,148045,49,2.0408163265306123,6,12,1
2025-12-15,1,2,0,145675,39,5.128205128205128,0,12,0
2025-12-15,3,3,3,339569,44,6.8181818181818175,0,12,0
2025-12-15,6,2,2,192279,40,5.0,0,12,0
2025-12-15,8,1,1,123772,37,2.7027027027027026,0,12,0
2025-12-15,9,2,1,156507,37,5.405405405405405,0,12,0
2025-12-15,10,2,2,207582,46,4.3478260869565215,0,12,0
2025-12-15,12,1,0,148045,49,2.0408163265306123,0,12,0
2025-12-16,1,3,0,190756,39,7.6923076923076925,1,12,0
2025-12-16,3,3,3,271261,44,6.8181818181818175,1,12,0
2025-12-16,5,1,0,93506,48,2.083333333333333,1,12,0
2025-12-16,6,3,2,204496,40,7.5,1,12,0
2025-12-16,8,1,1,123772,37,2.7027027027027026,1,12,0
2025-12-16,9,2,1,156507,37,5.405405405405405,1,12,0
2025-12-16,10,1,1,99967,46,2.1739130434782608,1,12,0
2025-12-16,12,2,1,220558,49,4.081632653061225,1,12,0
2025-12-17,1,4,0,338603,39,10.256410256410255,2,12,0
2025-12-17,3,4,3,411783,44,9.090909090909092,2,12,0
2025-12-17,5,1,0,93506,48,2.083333333333333,2,12,0
2025-12-17,6,3,2,178338,40,7.5,2,12,0
2025-12-17,7,2,1,16167,47,4.25531914893617,2,12,0
2025-12-17,8,1,1,123772,37,2.7027027027027026,2,12,0
2025-12-17,9,2,1,156507,37,5.405405405405405,2,12,0
2025-12-17,12,2,2,215528,49,4.081632653061225,2,12,0
2025-12-18,1,4,0,338603,39,10.256410256410255,3,12,0
2025-12-18,3,3,2,319475,44,6.8181818181818175,3,12,0
2025-12-18,4,1,1,87837,34,2.941176470588235,3,12,0
2025-12-18,5,1,0,93506,48,2.083333333333333,3,12,0
2025-12-18,6,3,2,178338,40,7.5,3,12,0
2025-12-18,7,2,1,16167,47,4.25531914893617,3,12,0
2025-12-18,8,1,1,123772,37,2.7027027027027026,3,12,0
2025-12-18,9,3,1,233838,37,8.108108108108109,3,12,0
2025-12-18,10,1,1,143580,46,2.1739130434782608,3,12,0
2025-12-18,12,2,2,215528,49,4.081632653061225,3,12,0
2025-12-19,1,2,0,135207,39,5.128205128205128,4,12,0
2025-12-19,3,3,2,319475,44,6.8181818181818175,4,12,0
2025-12-19,4,1,1,87837,34,2.941176470588235,4,12,0
2025-12-19,5,1,0,93506,48,2.083333333333333,4,12,0
2025-12-19,6,2,1,214196,40,5.0,4,12,0
2025-12-19,7,2,1,16167,47,4.25531914893617,4,12,0
2025-12-19,8,2,1,175962,37,5.405405405405405,4,12,0
2025-12-19,9,2,1,135002,37,5.405405405405405,4,12,0
2025-12-19,10,1,1,143580,46,2.1739130434782608,4,12,0
2025-12-19,12,2,2,215528,49,4.081632653061225,4,12,0
2025-12-20,1,2,0,135207,39,5.128205128205128,5,12,1
2025-12-20,3,2,1,210189,44,4.545454545454546,5,12,1
2025-12-20,4,2,2,195581,34,5.88235294117647,5,12,1
2025-12-20,5,1,0,93506,48,2.083333333333333,5,12,1
2025-12-20,6,1,0,133106,40,2.5,5,12,1
2025-12-20,7,2,1,16167,47,4.25531914893617,5,12,1
2025-12-20,8,2,1,175962,37,5.405405405405405,5,12,1
2025-12-20,9,1,0,77331,37,2.7027027027027026,5,12,1
2025-12-20,10,1,1,143580,46,2.1739130434782608,5,12,1
2025-12-20,12,2,2,215528,49,4.081632653061225,5,12,1
2025-12-21,1,2,0,135207,39,5.128205128205128,6,12,1
2025-12-21,2,1,1,96692,35,2.857142857142857,6,12,1
2025-12-21,3,3,2,258190,44,6.8181818181818175,6,12,1
2025-12-21,4,1,1,107744,34,2.941176470588235,6,12,1
2025-12-21,5,2,0,171452,48,4.166666666666666,6,12,1
2025-12-21,6,2,1,161622,40,5.0,6,12,1
2025-12-21,7,2,1,16167,47,4.25531914893617,6,12,1
2025-12-21,9,2,0,107521,37,5.405405405405405,6,12,1
2025-12-21,10,2,1,174390,46,4.3478260869565215,6,12,1
2025-12-21,12,3,2,311902,49,6.122448979591836,6,12,1
2025-12-22,1,2,0,135207,39,5.128205128205128,0,12,0
2025-12-22,2,1,1,96692,35,2.857142857142857,0,12,0
2025-12-22,3,3,2,258190,44,6.8181818181818175,0,12,0
2025-12-22,4,1,1,107744,34,2.941176470588235,0,12,0
2025-12-22,5,4,2,313925,48,8.333333333333332,0,12,0
2025-12-22,6,2,1,161622,40,5.0,0,12,0
2025-12-22,7,1,1,11145,47,2.127659574468085,0,12,0
2025-12-22,9,2,0,107521,37,5.405405405405405,0,12,0
2025-12-22,10,2,1,174390,46,4.3478260869565215,0,12,0
2025-12-22,12,4,3,409768,49,8.16326530612245,0,12,0
2025-12-23,1,3,1,154695,39,7.6923076923076925,1,12,0
2025-12-23,2,1,1,96692,35,2.857142857142857,1,12,0
2025-12-23,3,3,2,258190,44,6.8181818181818175,1,12,0
2025-12-23,4,1,1,107744,34,2.941176470588235,1,12,0
2025-12-23,5,3,2,220419,48,6.25,1,12,0
2025-12-23,6,1,0,102709,40,2.5,1,12,0
2025-12-23,7,2,1,37066,47,4.25531914893617,1,12,0
2025-12-23,9,2,0,107521,37,5.405405405405405,1,12,0
2025-12-23,10,1,0,30810,46,2.1739130434782608,1,12,0
2025-12-23,12,4,3,409768,49,8.16326530612245,1,12,0
2025-12-24,1,3,1,154695,39,7.6923076923076925,2,12,0
2025-12-24,2,1,1,96692,35,2.857142857142857,2,12,0
2025-12-24,3,2,2,117668,44,4.545454545454546,2,12,0
2025-12-24,4,2,2,196585,34,5.88235294117647,2,12,0
2025-12-24,5,4,2,337330,48,8.333333333333332,2,12,0
2025-12-24,6,1,0,102709,40,2.5,2,12,0
2025-12-24,7,2,1,123843,47,4.25531914893617,2,12,0
2025-12-24,8,1,0,18182,37,2.7027027027027026,2,12,0
2025-12-24,9,2,0,107521,37,5.405405405405405,2,12,0
2025-12-24,10,1,0,30810,46,2.1739130434782608,2,12,0
2025-12-24,12,4,3,409768,49,8.16326530612245,2,12,0
2025-12-25,1,2,1,64569,39,5.128205128205128,3,12,0
2025-12-25,2,2,1,240424,35,5.714285714285714,3,12,0
2025-12-25,3,2,1,56581,44,4.545454545454546,3,12,0
2025-12-25,4,1,1,88841,34,2.941176470588235,3,12,0
2025-12-25,5,3,0,281798,48,6.25,3,12,0
2025-12-25,6,1,0,102709,40,2.5,3,12,0
2025-12-25,7,1,1,97922,47,2.127659574468085,3,12,0
2025-12-25,8,2,0,43203,37,5.405405405405405,3,12,0
2025-12-25,9,3,1,202946,37,8.108108108108109,3,12,0
2025-12-25,10,1,0,30810,46,2.1739130434782608,3,12,0
2025-12-25,12,3,2,266753,49,6.122448979591836,3,12,0
2025-12-26,1,2,1,64569,39,5.128205128205128,4,12,0
2025-12-26,2,2,1,240424,35,5.714285714285714,4,12,0
2025-12-26,3,2,1,56581,44,4.545454545454546,4,12,0
2025-12-26,4,2,1,208416,34,5.88235294117647,4,12,0
2025-12-26,5,3,0,281798,48,6.25,4,12,0
2025-12-26,6,1,0,57282,40,2.5,4,12,0
2025-12-26,7,1,1,97922,47,2.127659574468085,4,12,0
2025-12-26,8,2,0,43203,37,5.405405405405405,4,12,0
2025-12-26,9,2,1,125615,37,5.405405405405405,4,12,0
2025-12-26,10,1,0,30810,46,2.1739130434782608,4,12,0
2025-12-26,12,3,2,266753,49,6.122448979591836,4,12,0
2025-12-27,1,2,1,29224,39,5.128205128205128,5,12,1
2025-12-27,2,1,1,96692,35,2.857142857142857,5,12,1
2025-12-27,3,2,1,56581,44,4.545454545454546,5,12,1
2025-12-27,4,3,2,311518,34,8.823529411764707,5,12,1
2025-12-27,5,3,0,281798,48,6.25,5,12,1
2025-12-27,6,2,0,83796,40,5.0,5,12,1
2025-12-27,7,1,1,97922,47,2.127659574468085,5,12,1
2025-12-27,8,1,0,25021,37,2.7027027027027026,5,12,1
2025-12-27,9,3,2,200865,37,8.108108108108109,5,12,1
2025-12-27,10,1,0,30810,46,2.1739130434782608,5,12,1
2025-12-27,12,1,1,97866,49,2.0408163265306123,5,12,1
2025-12-28,1,2,1,29224,39,5.128205128205128,6,12,1
2025-12-28,2,1,1,96692,35,2.857142857142857,6,12,1
2025-12-28,3,1,0,8580,44,2.272727272727273,6,12,1
2025-12-28,4,3,1,358114,34,8.823529411764707,6,12,1
2025-12-28,5,2,0,203852,48,4.166666666666666,6,12,1
2025-12-28,6,2,0,83796,40,5.0,6,12,1
2025-12-28,7,1,1,97922,47,2.127659574468085,6,12,1
2025-12-28,8,2,1,50317,37,5.405405405405405,6,12,1
2025-12-28,9,2,2,170675,37,5.405405405405405,6,12,1
2025-12-28,10,1,0,30810,46,2.1739130434782608,6,12,1
2025-12-28,11,1,1,105287,44,2.272727272727273,6,12,1
2025-12-28,12,1,1,97866,49,2.0408163265306123,6,12,1
2025-12-29,1,2,1,29224,39,5.128205128205128,0,12,0
2025-12-29,2,1,1,96692,35,2.857142857142857,0,12,0
2025-12-29,3,1,0,8580,44,2.272727272727273,0,12,0
2025-12-29,4,4,1,440583,34,11.76470588235294,0,12,0
2025-12-29,5,1,0,116911,48,2.083333333333333,0,12,0
2025-12-29,6,2,0,83796,40,5.0,0,12,0
2025-12-29,7,1,1,97922,47,2.127659574468085,0,12,0
2025-12-29,8,2,1,50317,37,5.405405405405405,0,12,0
2025-12-29,9,2,2,170675,37,5.405405405405405,0,12,0
2025-12-29,10,1,0,30810,46,2.1739130434782608,0,12,0
2025-12-29,11,1,1,105287,44,2.272727272727273,0,12,0
2025-12-29,12,2,1,138478,49,4.081632653061225,0,12,0
2025-12-30,1,2,1,29224,39,5.128205128205128,1,12,0
2025-12-30,2,1,1,96692,35,2.857142857142857,1,12,0
2025-12-30,3,2,0,56339,44,4.545454545454546,1,12,0
2025-12-30,4,4,1,440583,34,11.76470588235294,1,12,0
2025-12-30,5,1,0,116911,48,2.083333333333333,1,12,0
2025-12-30,6,1,0,26514,40,2.5,1,12,0
2025-12-30,7,1,1,97922,47,2.127659574468085,1,12,0
2025-12-30,8,2,1,50317,37,5.405405405405405,1,12,0
2025-12-30,9,1,1,75250,37,2.7027027027027026,1,12,0
2025-12-30,10,2,1,149249,46,4.3478260869565215,1,12,0
2025-12-30,11,1,1,105287,44,2.272727272727273,1,12,0
2025-12-30,12,2,1,138478,49,4.081632653061225,1,12,0
2025-12-31,1,2,1,29224,39,5.128205128205128,2,12,0
2025-12-31,2,1,1,96692,35,2.857142857142857,2,12,0
2025-12-31,3,2,0,56339,44,4.545454545454546,2,12,0
2025-12-31,4,4,1,440583,34,11.76470588235294,2,12,0
2025-12-31,5,2,1,148072,48,4.166666666666666,2,12,0
2025-12-31,6,2,0,170527,40,5.0,2,12,0
2025-12-31,7,1,1,97922,47,2.127659574468085,2,12,0
2025-12-31,8,2,1,50317,37,5.405405405405405,2,12,0
2025-12-31,9,1,1,75250,37,2.7027027027027026,2,12,0
2025-12-31,10,3,2,241319,46,6.521739130434782,2,12,0
2025-12-31,11,1,1,105287,44,2.272727272727273,2,12,0
2025-12-31,12,2,1,138478,49,4.081632653061225,2,12,0
2026-01-01,1,3,1,115597,39,7.6923076923076925,3,1,0
2026-01-01,2,1,0,119495,35,2.857142857142857,3,1,0
2026-01-01,3,2,0,56339,44,4.545454545454546,3,1,0
2026-01-01,4,3,1,305146,34,8.823529411764707,3,1,0
2026-01-01,5,2,1,148072,48,4.166666666666666,3,1,0
2026-01-01,6,2,0,170527,40,5.0,3,1,0
2026-01-01,7,1,1,97922,47,2.127659574468085,3,1,0
2026-01-01,8,2,1,50317,37,5.405405405405405,3,1,0
2026-01-01,10,2,2,210509,46,4.3478260869565215,3,1,0
2026-01-01,12,2,1,89343,49,4.081632653061225,3,1,0
2026-01-02,1,2,0,96109,39,5.128205128205128,4,1,0
2026-01-02,2,1,0,119495,35,2.857142857142857,4,1,0
2026-01-02,3,2,0,56339,44,4.545454545454546,4,1,0
2026-01-02,4,3,1,305146,34,8.823529411764707,4,1,0
2026-01-02,5,2,1,148072,48,4.166666666666666,4,1,0
2026-01-02,7,1,1,97922,47,2.127659574468085,4,1,0
2026-01-02,8,2,1,50317,37,5.405405405405405,4,1,0
2026-01-02,12,2,1,89343,49,4.081632653061225,4,1,0
2026-01-03,1,2,0,96109,39,5.128205128205128,5,1,1
2026-01-03,2,1,0,119495,35,2.857142857142857,5,1,1
2026-01-03,3,2,0,56339,44,4.545454545454546,5,1,1
2026-01-03,4,3,1,248752,34,8.823529411764707,5,1,1
2026-01-03,5,1,1,31161,48,2.083333333333333,5,1,1
2026-01-03,6,1,0,14892,40,2.5,5,1,1
2026-01-03,7,1,1,97922,47,2.127659574468085,5,1,1
2026-01-03,8,2,1,50317,37,5.405405405405405,5,1,1
2026-01-03,9,1,0,125608,37,2.7027027027027026,5,1,1
2026-01-03,12,2,1,89343,49,4.081632653061225,5,1,1
2026-01-04,1,3,1,202220,39,7.6923076923076925,6,1,1
2026-01-04,2,2,1,257944,35,5.714285714285714,6,1,1
2026-01-04,3,1,0,47759,44,2.272727272727273,6,1,1
2026-01-04,4,3,1,248752,34,8.823529411764707,6,1,1
2026-01-04,5,1,1,31161,48,2.083333333333333,6,1,1
2026-01-04,6,1,0,14892,40,2.5,6,1,1
2026-01-04,8,2,1,50317,37,5.405405405405405,6,1,1
2026-01-04,9,2,1,228193,37,5.405405405405405,6,1,1
2026-01-04,10,1,0,83407,46,2.1739130434782608,6,1,1
2026-01-04,12,3,2,117135,49,6.122448979591836,6,1,1
2026-01-05,1,3,1,202220,39,7.6923076923076925,0,1,0
2026-01-05,2,2,1,257944,35,5.714285714285714,0,1,0
2026-01-05,3,1,0,47759,44,2.272727272727273,0,1,0
2026-01-05,4,3,1,248752,34,8.823529411764707,0,1,0
2026-01-05,6,1,0,14892,40,2.5,0,1,0
2026-01-05,9,2,1,228193,37,5.405405405405405,0,1,0
2026-01-05,10,1,0,83407,46,2.1739130434782608,0,1,0
2026-01-05,11,1,0,87936,44,2.272727272727273,0,1,0
2026-01-05,12,3,2,175523,49,6.122448979591836,0,1,0
2026-01-06,1,3,1,202220,39,7.6923076923076925,1,1,0
2026-01-06,2,2,1,257944,35,5.714285714285714,1,1,0
2026-01-06,3,2,1,92618,44,4.545454545454546,1,1,0
2026-01-06,4,1,1,46708,34,2.941176470588235,1,1,0
2026-01-06,6,1,0,14892,40,2.5,1,1,0
2026-01-06,9,3,2,330945,37,8.108108108108109,1,1,0
2026-01-06,10,1,0,83407,46,2.1739130434782608,1,1,0
2026-01-06,11,1,0,87936,44,2.272727272727273,1,1,0
2026-01-06,12,2,2,134911,49,4.081632653061225,1,1,0
2026-01-07,1,2,1,192484,39,5.128205128205128,2,1,0
2026-01-07,2,2,1,257944,35,5.714285714285714,2,1,0
2026-01-07,3,2,1,92618,44,4.545454545454546,2,1,0
2026-01-07,6,1,0,14892,40,2.5,2,1,0
2026-01-07,7,1,1,129478,47,2.127659574468085,2,1,0
2026-01-07,9,3,2,330945,37,8.108108108108109,2,1,0
2026-01-07,10,1,0,83407,46,2.1739130434782608,2,1,0
